"","County","TotPop","State","GeoName","WhitePct","BachelorsPct","Dose1Pct","CarPct","IncomePerCap","AirportEnplanements","TripsOver100PerCap","TripsOver250PerCap"
"202","Santa Cruz",273213,"CA","Santa Cruz, CA",86.9940302987047,40.8,55.7,94.5646955686823,71592,NA,0.670689169256221,0.172469831230578
"203","Shasta",180080,"CA","Shasta, CA",87.6099511328298,22.2,33.1,93.2762956406906,48438,30852,1.43308529542426,0.132257885384274
"204","Sierra",3005,"CA","Sierra, CA",92.61231281198,17.9,0,91.6603487490523,47245,NA,0.405657237936772,0.15108153078203
"205","Siskiyou",43539,"CA","Siskiyou, CA",85.8540618755598,23.2,37.5,93.2328482328482,48021,NA,0.932405429614828,0.287007051149544
"206","Solano",447643,"CA","Solano, CA",59.598832105048,26.9,44.8,95.1069295699463,53505,NA,0.448607484088883,0.13882044396986
"207","Sonoma",494336,"CA","Sonoma, CA",86.7511166494045,35.5,54.3,95.2543643794819,66700,129086,0.521376149016054,0.127257573795961
"208","Stanislaus",550660,"CA","Stanislaus, CA",83.2633566992337,17.1,43.2,94.0838882563342,45742,NA,0.795812297969709,0.156145352849308
"209","Sutter",96971,"CA","Sutter, CA",72.6969918841716,18.2,36.6,93.9116313273686,47605,NA,1.00148498004558,0.212640892638005
"210","Tehama",65084,"CA","Tehama, CA",90.2479872165202,15.7,26.1,92.835586423581,43268,NA,1.49523692458976,0.20906828099072
"211","Trinity",12285,"CA","Trinity, CA",86.992266992267,19.5,0,93.9383734635461,43471,NA,1.41058201058201,0.289214489214489
"212","Tulare",466195,"CA","Tulare, CA",88.1669687577087,14.6,31.9,94.1571781999161,42845,NA,0.986391960445736,0.153577365694613
"213","Tuolumne",54478,"CA","Tuolumne, CA",90.3263702779104,20.5,45.1,95.2759754688472,48841,NA,0.683358419912625,0.0957267153713426
"214","Ventura",846006,"CA","Ventura, CA",84.0522407642499,33.8,48,95.7205578512397,64715,NA,0.657697463138559,0.168029541161647
"215","Yolo",220500,"CA","Yolo, CA",73.9868480725624,41.4,47.9,92.0170668676645,56123,NA,0.753337868480726,0.182371882086168
"216","Yuba",78668,"CA","Yuba, CA",78.3851121167438,17.1,28.8,93.4962434545041,43536,NA,0.807634616362434,0.147416992932323
"217","Adams",517421,"CO","Adams, CO*",85.7189793224473,24.3,25.7,95.3163112045659,45481,NA,1.02116071825457,0.433668134845706
"218","Alamosa",16233,"CO","Alamosa, CO",87.5315714901743,25,22.1,93.5086011035378,40076,NA,2.52849134479147,0.0854432329205938
"219","Arapahoe",656590,"CO","Arapahoe, CO",76.4670494524741,42.8,26.9,95.122844397097,64477,NA,0.773642608020226,0.358745944958041
"220","Archuleta",14029,"CO","Archuleta, CO",92.1305866419559,37.2,24.4,98.429498122226,43088,NA,3.11518996364673,0.502744315346782
"221","Baca",3581,"CO","Baca, CO",93.5772130689752,21.4,0,93.4416365824308,43297,NA,5.33147165596202,0.955319743088523
"222","Bent",5577,"CO","Bent, CO",85.529854760624,11.4,6.9,88.568194680249,31374,NA,3.74520351443428,0.0410615025999641
"223","Boulder",326196,"CO","Boulder, CO*",90.0342125593202,62.1,36.5,94.6238668916533,76527,NA,0.827815178604275,0.361739567621921
"224","Broomfield",70465,"CO","Broomfield, CO*",87.8038742638189,55.7,35.4,97.1059337459046,70996,NA,0.840828780245512,0.478024551195629
"225","Chaffee",20356,"CO","Chaffee, CO",93.878954607978,33.8,24.2,94.131940225975,49036,NA,0.967036745922578,0.136912949498919
"226","Cheyenne",1831,"CO","Cheyenne, CO",94.0469688694702,19.2,0,97.0284237726098,55188,NA,7.21682140906608,1.12616056799563
"227","Clear Creek",9700,"CO","Clear Creek, CO",94.1649484536082,48.1,20.9,97.5654152445961,61816,NA,1.1539175257732,0.254536082474227
"228","Conejos",8205,"CO","Conejos, CO",91.6392443631932,21,0,92.5541941564562,38385,NA,2.872760511883,0.119073735527118
"229","Costilla",3887,"CO","Costilla, CO",87.9084126575765,19.3,25.5,93.4707903780069,35621,NA,2.15924877797787,0.159506045793671
"230","Crowley",6061,"CO","Crowley, CO",82.5111367761096,9,7.6,95.7724827056111,20822,NA,2.71605345652533,0.893416927899687
"231","Custer",5068,"CO","Custer, CO",94.5540647198106,32.5,19.8,97.7868112014453,42381,NA,3.08267561168114,2.01282557221784
"232","Delta",31162,"CO","Delta, CO",94.8141967781272,21.7,0,94.6898931246318,39339,NA,0.667190809319042,0.185931583338682
"233","Denver",727211,"CO","Denver, CO",80.9214932117363,49.4,34.4,90.1565832285797,81405,26280043,0.931246914581875,0.496637152078283
"234","Dolores",2055,"CO","Dolores, CO",93.5766423357664,24.1,18.7,98.6824769433465,38005,NA,9.22627737226277,0
"235","Douglas",351154,"CO","Douglas, CO",89.4957767816969,58,33.7,97.8684273749265,78455,NA,1.085159217893,0.463964528383558
"236","Eagle",55127,"CO","Eagle, CO",94.4546229615252,47.2,34.2,98.2444554509933,84765,156937,1.57967964881093,0.275273459466323
"237","El Paso",720403,"CO","El Paso, CO",83.3459882871115,38.5,27.8,95.8047742391469,51117,593246,0.894524314862653,0.365943784242986
"238","Elbert",26729,"CO","Elbert, CO",94.29458640428,35.8,16,98.7176724137931,60586,NA,1.54940326985671,0.490815219424595
"239","Fremont",47839,"CO","Fremont, CO",91.1369384811555,18.5,16.4,94.2635387488329,36966,NA,1.12901607475073,0.192269905307385
"240","Garfield",60061,"CO","Garfield, CO",93.9861141173141,31,23.5,97.1857847241604,60285,NA,1.35625447461747,0.312632157306738
"241","Gilpin",6243,"CO","Gilpin, CO",93.5287522024668,39.6,32.6,97.9300499643112,50346,NA,0.537081531315073,0.220887393881147
"242","Grand",15734,"CO","Grand, CO",95.1569848735223,38,33.3,96.8048946295037,51891,NA,0.884517605186221,0.173954493453667
"243","Gunnison",17462,"CO","Gunnison, CO",93.872408658802,56.2,29.5,96.4631197097944,48853,34412,1.20175237658917,0.250257702439583
"244","Hinsdale",820,"CO","Hinsdale, CO",93.1707317073171,45.7,24.4,97.3474801061008,50294,NA,0.157317073170732,0.0048780487804878
"245","Huerfano",6897,"CO","Huerfano, CO",88.7487313324634,21.1,0,90.046511627907,41561,NA,2.12396694214876,0.191677540959838
"246","Jackson",1392,"CO","Jackson, CO",94.683908045977,20,16,96.7741935483871,55715,NA,1.07255747126437,0.0761494252873563
"247","Jefferson",582881,"CO","Jefferson, CO*",91.5212539094601,45.2,37.3,96.1159614954108,66017,NA,0.86816691571693,0.370917906056296
"248","Kiowa",1406,"CO","Kiowa, CO",95.1635846372689,21.4,14.7,94.3573667711599,54765,NA,3.1877667140825,0.176386913229019
"249","Kit Carson",7097,"CO","Kit Carson, CO",94.9697055093702,18.7,0,93.641810918775,45658,NA,3.31971255460054,0.36071579540651
"250","La Plata",56221,"CO","La Plata, CO",88.1610074527312,44.2,34.4,97.7562631917041,58216,186800,1.35184361715373,0.576030308959286
"251","Lake",8127,"CO","Lake, CO",93.2447397563677,32.3,29.4,96.1379716981132,37391,NA,1.00516795865633,0.0465116279069767
"252","Larimer",356899,"CO","Larimer, CO",92.5572781094932,47.3,33,95.840783529532,55884,NA,0.924978775507917,0.323472467000468
"253","Las Animas",14506,"CO","Las Animas, CO",90.0317110161313,19.5,23.8,89.2653673163418,39762,NA,2.96918516475941,0.166896456638632
"254","Lincoln",5701,"CO","Lincoln, CO",90.0894579898263,12.6,13.5,93.6758893280632,30855,NA,2.75565690229784,0.204525521838274
"255","Logan",22409,"CO","Logan, CO",91.0571645321076,20.2,0,92.9584177290599,46697,NA,2.83694051497166,0.0638582712303093
"256","Mesa",154210,"CO","Mesa, CO",93.9374878412554,28.2,0,95.4747173722912,46719,214404,1.1130276895143,0.251656831593282
"257","Mineral",769,"CO","Mineral, CO",97.0091027308192,46.5,34.2,97.0027247956403,75044,NA,0.767230169050715,0.263979193758127
"258","Moffat",13283,"CO","Moffat, CO",94.4440261989009,17.6,16.4,93.9060752888558,43842,NA,0.88496574568998,0.081156365278928
"259","Montezuma",26183,"CO","Montezuma, CO",82.0952526448459,29.6,29.4,97.869544814641,43542,NA,1.62296146354505,0.368521559790704
"260","Montrose",42758,"CO","Montrose, CO",94.3472566537256,25.2,0,95.1808634772462,41852,102756,0.820641751251228,0.202044061929931
"261","Morgan",29068,"CO","Morgan, CO",91.1380211916885,17.5,20.4,94.8389458272328,47774,NA,1.71054080088069,0.148479427549195
"262","Otero",18278,"CO","Otero, CO",90.2615165773061,18.6,16.8,89.0701890701891,39708,NA,1.93735638472481,0.401466243571507
"263","Ouray",4952,"CO","Ouray, CO",96.0016155088853,47.8,0,97.9657882570504,64076,NA,1.16215670436187,0.330977382875606
"264","Park",18845,"CO","Park, CO",94.4335367471478,29.8,18.9,98.6582022796133,46261,NA,1.60222870788007,0.619633855133988
"265","Phillips",4265,"CO","Phillips, CO",96.1078546307151,23.8,19,97.158081705151,49259,NA,3.16060961313013,0.280890973036342
"266","Pitkin",17767,"CO","Pitkin, CO",94.5685822029606,60.8,25.1,94.2011517342976,158313,233512,0.865706084313615,0.229920639387629
"267","Prowers",12172,"CO","Prowers, CO",94.1340782122905,18.3,15.1,94.005728314239,44623,NA,3.55759119290174,0.284341110745974
"268","Pueblo",168424,"CO","Pueblo, CO",89.99192514131,21.8,21.1,92.527287993283,40680,NA,0.942763501638721,0.217178074383698
"269","Rio Blanco",6324,"CO","Rio Blanco, CO",93.7065148640101,22.7,0,97.2186006084311,49846,NA,0.91382036685642,0.22090449082859
"270","Rio Grande",11267,"CO","Rio Grande, CO",91.9499423093991,24.5,25.2,90.1928260418826,50408,NA,2.27203337179373,0.241235466406319
"271","Routt",25638,"CO","Routt, CO",95.7172946407676,49.8,39.8,96.8655628449443,81699,93896,1.69670021062485,0.458187066073797
"272","Saguache",6824,"CO","Saguache, CO",91.1928487690504,22.1,0,94.3356643356643,37022,NA,1.47523446658851,0.368259085580305
"273","San Juan",728,"CO","San Juan, CO",94.6428571428571,35.7,47.4,94.1176470588235,47933,NA,0.0370879120879121,0
"274","San Miguel",8179,"CO","San Miguel, CO",94.9871622447732,59.4,48.1,96.7342342342342,90444,NA,1.02799853282797,0.577332192199535
"275","Sedgwick",2248,"CO","Sedgwick, CO",93.5943060498221,19.5,26.3,94.7259565667011,48824,NA,3.93950177935943,0.354092526690391
"276","Summit",31011,"CO","Summit, CO",94.6535100448228,52.4,48.4,97.9889108166526,71479,NA,0.896423849601754,0.271903518106478
"277","Teller",25388,"CO","Teller, CO",93.815976051678,37.7,16.7,98.6533957845433,51206,NA,1.45990231605483,0.571687411375453
"278","Washington",4908,"CO","Washington, CO",95.7416462917685,15.4,11.5,94.9209391471011,43765,NA,3.48573757131214,0.298492257538712
"279","Weld",324492,"CO","Weld, CO*",92.4247747248006,27.5,23.8,96.520526220252,50198,NA,1.02639510373137,0.36152509152768
"280","Yuma",10019,"CO","Yuma, CO",96.5465615330871,21.8,18,95.6057596822244,49201,NA,2.31440263499351,0.269687593572213
"281","Fairfield",943332,"CT","Fairfield, CT",78.3583086336518,47.9,55.2,92.2513661523447,121397,NA,0.493033205700644,0.120625612191678
"282","Hartford",891720,"CT","Hartford, CT",74.7834522047279,38.1,53.7,89.7088536791398,65720,2926054,0.511677432377876,0.0904499170143094
"283","Litchfield",180333,"CT","Litchfield, CT",93.2613553814332,35.4,54.4,94.9044414172612,65458,NA,0.417150493808676,0.0684788696467091
"284","Middlesex",162436,"CT","Middlesex, CT",88.6977024797459,42.2,62.9,94.5080706574488,69167,NA,0.360043340146273,0.0483451944150311
"285","New Haven",854757,"CT","New Haven, CT",77.2962374101645,35,53.2,88.4185593456191,57748,30955,0.422799696287951,0.0780233446464902
"286","New London",265206,"CT","New London, CT",83.558818427939,33.3,55.6,93.7520287126601,59717,NA,0.307142372344517,0.0426159287497266
"287","Tolland",150721,"CT","Tolland, CT",88.6127347881184,41.8,50.2,95.6467862722914,57307,NA,0.473908745297603,0.0637336535718314
"288","Windham",116782,"CT","Windham, CT",91.9568084122553,24.3,43.8,93.4286921896203,47618,NA,0.496754636844719,0.0968984946310219
"289","Kent",180786,"DE","Kent, DE",65.643357339617,23.7,35.1,93.3521794637972,43097,NA,0.590814554224331,0.0412531943845209
"290","New Castle",558753,"DE","New Castle, DE",64.6103018686253,36.2,46.4,93.3245558206084,59175,12574,0.605938581090392,0.0651039010081378
"291","Sussex",234225,"DE","Sussex, DE",82.9924218166293,28.3,50.1,96.1100145042913,52085,NA,1.00903831785676,0.0678620984096488
"292","Alachua",269043,"FL","Alachua, FL",69.8616949706924,43.3,45.7,93.1200571457727,46690,213225,0.800864545816096,0.158521128592827
"293","Baker",29210,"FL","Baker, FL",82.7114002054091,13.2,21,98.1134245945013,33254,NA,1.5879493324204,0.37500855871277
"294","Bay",174705,"FL","Bay, FL",82.2397756217624,23.7,31.5,94.073254739436,45690,428704,0.727781116739647,0.239128817148908
"295","Bradford",28201,"FL","Bradford, FL",76.068224531045,9.9,24.9,91.2232583653319,34179,NA,1.29771993900926,0.166554377504344
"296","Brevard",601942,"FL","Brevard, FL",83.1623312545063,30.2,42.9,95.1726652113342,47911,220393,0.591140010167093,0.173490136923491
"297","Broward",1952778,"FL","Broward, FL",63.0682545583779,32.4,43.5,92.9309470328237,52308,13061632,0.661261546371375,0.219582563916636
"298","Calhoun",14105,"FL","Calhoun, FL",82.7153491669621,9.5,23.6,92.9793379249056,29526,NA,0.612265154200638,0.193690180786955
"299","Charlotte",188910,"FL","Charlotte, FL",90.5928749139802,23.4,55.8,94.9747044517564,42793,421162,0.585268117092795,0.145370811497538
"300","Citrus",149657,"FL","Citrus, FL",92.9184735762443,18.3,42.1,94.5509649660024,39055,NA,0.540843395230427,0.128988286548574
"301","Clay",219252,"FL","Clay, FL",80.3053107839381,24.9,30,96.9206139937847,44042,NA,0.905761406965501,0.263058033678142
"302","Collier",384902,"FL","Collier, FL",89.3404035312885,36.4,50.5,95.1608278138748,99382,NA,0.887168681898249,0.226332936695574
"303","Columbia",71686,"FL","Columbia, FL",77.6902045029713,14.9,25,95.3527235109219,35583,NA,1.34397232374522,0.229528778283068
"304","DeSoto",38001,"FL","DeSoto, FL",84.1635746427726,11.5,31.9,93.1163021868787,26128,NA,0.697323754638036,0.125838793715955
"305","Dixie",16826,"FL","Dixie, FL",87.3410198502318,10.4,25.5,90.1906519065191,28314,NA,1.76197551408534,0.301378818495186
"306","Duval",957755,"FL","Duval, FL",60.6026593439867,30,37.5,92.2207017778074,47475,2716473,0.948559913547828,0.256215838079676
"307","Escambia",318316,"FL","Escambia, FL",68.8608175523693,26.5,34.7,93.9918737094518,44349,787916,0.778556528732455,0.215741590117996
"308","Flagler",115081,"FL","Flagler, FL",83.8678843597119,25.1,46,96.7118539445882,47558,NA,0.773429149903112,0.242090353750836
"309","Franklin",12125,"FL","Franklin, FL",83.3154639175258,18.8,33.6,95.049504950495,37320,NA,0.975092783505155,0.21080412371134
"310","Gadsden",45660,"FL","Gadsden, FL",41.9360490582567,16.2,37.6,89.9177794623593,35885,NA,1.17759526938239,0.290188348664039
"311","Gilchrist",18582,"FL","Gilchrist, FL",91.249596383597,13.4,22.2,93.8118811881188,34756,NA,1.3543752018082,0.217414702400172
"312","Glades",13811,"FL","Glades, FL",78.828470060097,11.2,20,95.1489361702128,26102,NA,0.8444717978423,0.147056693939613
"313","Gulf",13639,"FL","Gulf, FL",85.0722193709216,19.2,34.5,95.7443112732326,46346,NA,0.696312046337708,0.164674829532957
"314","Hamilton",14428,"FL","Hamilton, FL",62.7529803160521,7.9,24.1,89.9338050673362,27643,NA,1.55135846964236,0.0986276684225118
"315","Hardee",26937,"FL","Hardee, FL",88.3394587370531,10.2,21.3,94.7348340328119,29545,NA,0.940750640383116,0.105876675205108
"316","Hendry",42022,"FL","Hendry, FL",83.2587692161249,8.3,27.7,91.7538117665842,33204,NA,1.33925086859264,0.218623578125744
"317","Hernando",193920,"FL","Hernando, FL",89.6359323432343,18.4,36.4,95.5075118118596,38223,NA,0.502939356435644,0.144616336633663
"318","Highlands",106221,"FL","Highlands, FL",85.4143719226895,17.2,40.1,94.825107810254,34480,NA,0.884344903550146,0.140876097946734
"319","Hillsborough",1471968,"FL","Hillsborough, FL",74.0902655492511,33.5,39.9,93.4749845583694,48452,9150458,0.655157584947499,0.187875687514946
"320","Holmes",19617,"FL","Holmes, FL",88.9177753988887,10.7,21.7,93.8804286520023,31822,NA,2.34393638170974,0.416067696385788
"321","Indian River",159923,"FL","Indian River, FL",86.7392432608193,29.1,50.7,94.9924930048454,80818,NA,0.845819550658754,0.215910156762942
"322","Jackson",46414,"FL","Jackson, FL",69.6169259275219,12.6,30.4,91.8071024549536,36014,NA,0.953268410393416,0.212694445641401
"323","Jefferson",14246,"FL","Jefferson, FL",63.6669942439983,22.3,48.3,95.1299826689775,41989,NA,1.65723711919135,0.217955917450512
"324","Lafayette",8422,"FL","Lafayette, FL",84.4929945381145,11.8,25.5,94.9885057471264,27645,NA,0.985276656376158,0.122773687960104
"325","Lake",367118,"FL","Lake, FL",83.3789135918152,24,46.4,95.1033748520291,43425,NA,0.620258336556638,0.181862507422682
"326","Lee",770577,"FL","Lee, FL",86.8351897344457,28.2,43.5,95.2127987244759,52064,4159215,0.711098306853176,0.156570985118943
"327","Leon",293582,"FL","Leon, FL",61.5497544127365,46.2,39.7,93.8297348184906,46394,332777,0.97434788236336,0.171178750740849
"328","Levy",41503,"FL","Levy, FL",87.0178059417391,12.2,30,94.9126664223769,37680,NA,1.82092860757054,0.251355323711539
"329","Liberty",8354,"FL","Liberty, FL",76.7775915728992,14.4,24,97.2753151687678,25973,NA,0.54524778549198,0.26933205649988
"330","Madison",18493,"FL","Madison, FL",59.4170767317363,14,31.4,89.8790203599882,33859,NA,2.59503595955226,0.301898015465311
"331","Manatee",403253,"FL","Manatee, FL",85.971586076235,29.8,43.1,95.479374776411,48618,NA,0.5094667615616,0.15480356004791
"332","Marion",365579,"FL","Marion, FL",82.080207014079,20.1,37.9,94.810019256747,38293,NA,0.700163302596703,0.184477226536535
"333","Martin",161000,"FL","Martin, FL",90.0627329192547,34.1,48.3,94.7914083808579,85394,NA,0.832614906832298,0.222204968944099
"334","Miami-Dade",2716940,"FL","Miami-Dade, FL",79.0488932401893,29.8,46.5,89.6650561711261,54902,NA,0.857161365359559,0.322715996672727
"335","Monroe",74228,"FL","Monroe, FL",88.9974133750067,34.4,53.5,92.1292253960334,101262,362108,0.751589696610444,0.190345961092849
"336","Nassau",88625,"FL","Nassau, FL",90.545557122708,29.6,39.6,96.4052387817072,61329,NA,0.916705218617772,0.227486600846262
"337","Okaloosa",210738,"FL","Okaloosa, FL",81.0703337793848,31.1,35.2,95.034760524358,50681,373072,0.902200837058338,0.26182748246638
"338","Okeechobee",42168,"FL","Okeechobee, FL",86.9379624359704,11.3,29.9,96.216915995397,31971,NA,1.30176911402011,0.137971921836464
"339","Orange",1393452,"FL","Orange, FL",68.0224363666635,34.6,40.3,94.31736715002,46250,18759938,0.701198893108625,0.235624190858386
"340","Osceola",375751,"FL","Osceola, FL",79.1058440296899,21.8,38.2,94.7508750157551,35258,NA,0.893929756673968,0.243432485874954
"341","Palm Beach",1496770,"FL","Palm Beach, FL",74.6488104384775,36.7,44.4,93.9178299750043,83268,3113591,0.602947680672381,0.186339918624772
"342","Pasco",553947,"FL","Pasco, FL",87.5063859899954,24,38.6,94.5425518369426,42070,NA,0.517417731299204,0.140437623093906
"343","Pinellas",974996,"FL","Pinellas, FL",82.5124410766813,31.7,45.8,92.2710565187733,55607,819974,0.492353814784881,0.14815137703129
"344","Polk",724777,"FL","Polk, FL",78.7624331346055,20.2,33.8,94.7119001372815,36649,NA,0.755915267730626,0.174421925640576
"345","Putnam",74521,"FL","Putnam, FL",80.2619395874988,12.3,26.1,92.7201741353695,32949,NA,0.762402544249272,0.128017605775553
"346","Santa Rosa",184313,"FL","Santa Rosa, FL",86.9130229555159,27.7,33.2,97.0841074408792,45981,NA,0.801120919305746,0.223408007031517
"347","Sarasota",433742,"FL","Sarasota, FL",91.4813414426087,35.4,55.9,95.0826396560965,66878,607449,0.503423694269866,0.173245846609275
"348","Seminole",471826,"FL","Seminole, FL",78.5607406120053,39.6,38.8,96.0148098671027,51156,1209382,0.594123681187556,0.167924192392958
